
Host: sgoodlett

Timers On : Mon Jun 22 10:16:57 2020
Timers Off: Mon Jun 22 10:16:58 2020

Wall Time:        1.00 seconds

JK: (A|mn)  :       0.01u       0.00s   0.011553w      3 calls
JK: (A|Q)^-1/2:       0.02u       0.00s   0.020964w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.002193w      3 calls
HF: Form H  :       0.00u       0.00s 0.00076200w      1 call
HF: Form S/X:       0.00u       0.00s 0.00011200w      1 call
HF: Guess   :       0.04u       0.00s 0.03740300w      1 call
SAD Guess   :       0.04u       0.00s 0.03679800w      1 call
JK: D       :       0.00u       0.00s   0.000055w     20 calls
JK: USO2AO  :       0.00u       0.00s   0.000216w     20 calls
JK: JK      :       0.01u       0.00s   0.009848w     20 calls
JK: J       :       0.00u       0.00s   0.000982w     20 calls
JK: J1      :       0.00u       0.00s   0.000484w     29 calls
JK: J2      :       0.00u       0.00s   0.000422w     29 calls
JK: K       :       0.01u       0.00s   0.008688w     20 calls
JK: K1      :       0.01u       0.00s   0.003667w     27 calls
JK: K2      :       0.00u       0.00s   0.004965w     27 calls
JK: AO2USO  :       0.00u       0.00s   0.000314w     20 calls
DIISManager::add_entry:       0.00u       0.00s   0.000421w     19 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000782w     18 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000300w     18 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000226w     18 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000186w     18 calls
HF: Form G  :       0.01u       0.00s   0.009368w     11 calls
HF: Form F  :       0.00u       0.00s   0.000024w     11 calls
HF: DIIS    :       0.00u       0.00s   0.001266w     11 calls
HF: Form C  :       0.00u       0.00s   0.000891w     11 calls
HF: Form D  :       0.00u       0.00s   0.000022w     11 calls

***********************************************************

Host: sgoodlett

Timers On : Mon Jun 22 10:21:13 2020
Timers Off: Mon Jun 22 10:21:14 2020

Wall Time:        1.00 seconds

JK: (A|mn)  :       0.01u       0.00s   0.011574w      3 calls
JK: (A|Q)^-1/2:       0.02u       0.00s   0.020545w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.002038w      3 calls
HF: Form H  :       0.00u       0.01s 0.00074200w      1 call
HF: Form S/X:       0.00u       0.00s 0.00014500w      1 call
HF: Guess   :       0.03u       0.00s 0.03730800w      1 call
SAD Guess   :       0.03u       0.00s 0.03673000w      1 call
JK: D       :       0.00u       0.00s   0.000052w     20 calls
JK: USO2AO  :       0.00u       0.00s   0.000215w     20 calls
JK: JK      :       0.02u       0.00s   0.010054w     20 calls
JK: J       :       0.00u       0.00s   0.000987w     20 calls
JK: J1      :       0.00u       0.00s   0.000487w     29 calls
JK: J2      :       0.00u       0.00s   0.000428w     29 calls
JK: K       :       0.02u       0.00s   0.008882w     20 calls
JK: K1      :       0.01u       0.00s   0.003761w     27 calls
JK: K2      :       0.01u       0.00s   0.005057w     27 calls
JK: AO2USO  :       0.00u       0.00s   0.000286w     20 calls
DIISManager::add_entry:       0.00u       0.00s   0.000404w     19 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000749w     18 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000275w     18 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000225w     18 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000192w     18 calls
HF: Form G  :       0.02u       0.00s   0.009504w     11 calls
HF: Form F  :       0.00u       0.00s   0.000026w     11 calls
HF: DIIS    :       0.00u       0.00s   0.001182w     11 calls
HF: Form C  :       0.00u       0.00s   0.000906w     11 calls
HF: Form D  :       0.00u       0.00s   0.000022w     11 calls

***********************************************************

Host: sgoodlett

Timers On : Mon Jun 22 10:23:34 2020
Timers Off: Mon Jun 22 10:23:35 2020

Wall Time:        1.00 seconds

JK: (A|mn)  :       0.01u       0.00s   0.011369w      3 calls
JK: (A|Q)^-1/2:       0.02u       0.00s   0.020692w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.002291w      3 calls
HF: Form H  :       0.00u       0.00s 0.00079800w      1 call
